GraduatedYr,FacName,FacName.1,gender,AgeGrad,Nationality,EntryChannel,MUET,Program,CGPA,YearEntry,YearGrad,Status,JobGroup,jobassurance,JobStatusCategory,JobIncome,JobNumber
2019,FEM,Fac3,Male,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.08,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Contract,"RM1,501- RM2,000",
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 1,BACELOR PENGAJIAN PENGGUNA,3.03,2015,2019,Bekerja separa masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),2.91,2014,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sains,Band 4,BACELOR PENGAJIAN PENGGUNA,3.85,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR PENGAJIAN PENGGUNA,3.89,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.58,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM3,001- RM5,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.13,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Government employees,Contract,"RM1,001- RM2,000",Ke- 5
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,2.97,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.68,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.72,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.55,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.83,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM3,001- RM5,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.37,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Asasi UPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.13,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,2.63,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM2,001- RM2,500",Ke- 2
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.57,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Contract,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR MUZIK (PERSEMBAHAN MUZIK),3.48,2015,2019,Bekerja separa masa,Profesional,Private workers (including NGOs),Temporary,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,23,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.49,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Permanent,"RM3,001- RM5,000",Ke- 3
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.63,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Asasi UPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.51,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM5,001 dan ke atas",Ke- 2
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 4,BACELOR PENGAJIAN PENGGUNA,3.71,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sastera,Band 1,BACELOR PENGAJIAN PENGGUNA,2.69,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.3,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR PENGAJIAN PENGGUNA,3.34,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 10 atau lebih
2019,FEM,Fac3,Male,24,Malaysian,STPM Aliran Sastera,Band 1,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.96,2014,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.02,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 3
2019,FEM,Fac3,Male,23,Malaysian,STPM Aliran Sastera,Band 1,BACELOR PENGAJIAN PENGGUNA,3.18,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Male,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.2,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Male,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.41,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Male,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.14,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Ke- 6
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.6,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Government employees,Temporary,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,24,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),2.1,2013,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.63,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,STPM Aliran Sastera,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.63,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Temporary,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.72,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Ke- 2
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.51,2015,2019,Bekerja separa masa,Profesional,Government employees,Temporary,"RM5,001 dan ke atas",Ke- 10 atau lebih
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.06,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.88,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.62,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Ke- 10 atau lebih
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.44,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.51,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR PENGAJIAN PENGGUNA,3.13,2015,2019,Bekerja separa masa,0,Government employees,Temporary,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.13,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Asasi UPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.45,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Government employees,Contract,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.25,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.44,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Government employees,Contract,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.6,2015,2019,Bekerja sepenuh masa,0,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Female,22,Malaysian,Asasi UPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.53,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Government employees,Contract,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),2.9,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR PENGAJIAN PENGGUNA,3.53,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.36,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Ke- 2
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.31,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.54,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.34,2015,2019,Bekerja separa masa,Pekerja Sokongan Perkeranian,Government employees,Temporary,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.63,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,24,Malaysian,STPM Aliran Sastera,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.23,2015,2019,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.12,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM1,001- RM2,000",Ke- 3
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.12,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 4,BACELOR PENGAJIAN PENGGUNA,3.91,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Contract,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.22,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 4
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.77,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR PENGAJIAN PENGGUNA,3.25,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.46,2014,2019,Bekerja sepenuh masa,Operator Loji dan Mesin dan Pemasang,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Ke- 2
2019,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.56,2014,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.02,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.17,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.19,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Ke- 2
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.77,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Government employees,Contract,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,27,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 1,BACELOR PENGAJIAN PENGGUNA,3.01,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.94,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),2.77,2015,2019,Bekerja sepenuh masa,Pekerja Kemahiran dan Pekerja Pertukangan yang berkaitan,Private workers (including NGOs),Contract,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 3,BACELOR MUZIK (PERSEMBAHAN MUZIK),3.49,2015,2019,Bekerja separa masa,Profesional,Private workers (including NGOs),Temporary,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Male,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR MUZIK (PERSEMBAHAN MUZIK),3.85,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR PENGAJIAN PENGGUNA,3.23,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM3,001- RM5,000",Pertama
2019,FEM,Fac3,Male,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 4,BACELOR PENGAJIAN PENGGUNA,2.44,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM3,001- RM5,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.42,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Ke- 10 atau lebih
2019,FEM,Fac3,Female,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.01,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.34,2015,2019,Bekerja separa masa,0,Government employees,Temporary,"RM5,001 dan ke atas",Ke- 4
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.56,2015,2019,Bekerja separa masa,Pekerja Sokongan Perkeranian,Government employees,Temporary,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Male,25,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 3,BACELOR MUZIK (PERSEMBAHAN MUZIK),3.4,2015,2019,Bekerja separa masa,Profesional,Private workers (including NGOs),Contract,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR PENGAJIAN PENGGUNA,3.57,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Ke- 3
2019,FEM,Fac3,Female,22,Malaysian,Asasi UPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.18,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 4,BACELOR PENGAJIAN PENGGUNA,3.42,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sastera,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),2.84,2015,2019,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.56,2014,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Permanent,"RM1,001- RM2,000",Pertama
2019,FEM,Fac3,Female,24,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sains),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.35,2015,2019,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,Private workers (including NGOs),Temporary,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 3,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.16,2015,2019,Bekerja sepenuh masa,Profesional,Government employees,Temporary,"RM5,001 dan ke atas",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 4,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),3.72,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Permanent,"RM1,501- RM2,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN TEKNOLOGI MAKLUMAT),3.57,2015,2019,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,Private workers (including NGOs),Contract,"RM2,001- RM2,500",Ke- 2
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 4,BACELOR PENGAJIAN PENGGUNA,3.82,2015,2019,Bekerja sepenuh masa,Pekerja Kemahiran dan Pekerja Pertukangan yang berkaitan,Private workers (including NGOs),Permanent,"RM2,001- RM3,000",Pertama
2019,FEM,Fac3,Female,23,Malaysian,STPM Aliran Sains,Band 3,BACELOR PENGAJIAN PENGGUNA,3.81,2015,2019,Bekerja sepenuh masa,Pengurus,Private workers (including NGOs),Temporary,"RM2,001- RM2,500",Pertama
2019,FEM,Fac3,Female,22,Malaysian,Matrikulasi KPM,Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA),3.54,2015,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Contract,"RM1,001- RM2,000",Ke- 2
2019,FEM,Fac3,Male,26,Malaysian,Diploma dan Kelayakan Lain yang Setaraf (Aliran Sastera),Band 2,BACELOR SAINS (PEMBANGUNAN MANUSIA DAN PENGURUSAN),2.36,2014,2019,Bekerja sepenuh masa,Profesional,Private workers (including NGOs),Permanent,"RM2,001- RM2,500",Pertama
